dept_no,dept_name,emp_no,title,first_name,last_name,from_date,to_date
d001,Marketing,249570,Senior Staff,Sigeru,Lichtner,1996-01-26,9999-01-01
d001,Marketing,106522,Senior Staff,Jiang,Matzen,1996-01-26,9999-01-01
d001,Marketing,201014,Senior Staff,Geoff,Siprelle,1996-01-27,9999-01-01
d001,Marketing,265104,Senior Staff,Keiichiro,Iivonen,1996-01-27,9999-01-01
d001,Marketing,499689,Senior Staff,Kinh,Sommer,1996-01-27,9999-01-01
d001,Marketing,101246,Senior Staff,Saddek,Sommer,1996-01-27,9999-01-01
d001,Marketing,25715,Senior Staff,Sudhanshu,Rikino,1996-01-28,9999-01-01
d001,Marketing,470655,Senior Staff,Kankanahalli,Vrecion,1996-01-28,9999-01-01
d001,Marketing,239204,Senior Staff,Sadegh,Cannard,1996-01-28,9999-01-01
d001,Marketing,466498,Senior Staff,Hatsukazu,Fasbender,1996-01-29,9999-01-01
d001,Marketing,203754,Senior Staff,Jingling,Isaak,1996-01-31,9999-01-01
d001,Marketing,284404,Senior Staff,Morris,Kopetz,1996-01-31,9999-01-01
d001,Marketing,245298,Senior Staff,Zhenbing,Butterworth,1996-01-31,9999-01-01
d001,Marketing,15183,Senior Staff,Vasiliy,Whitcomb,1996-01-31,9999-01-01
d001,Marketing,431532,Senior Staff,Djelloul,Peot,1996-02-02,9999-01-01
d001,Marketing,243961,Senior Staff,Duke,Deville,1996-02-02,9999-01-01
d001,Marketing,417643,Senior Staff,Almudena,Gurbaxani,1996-02-02,9999-01-01
d001,Marketing,16917,Senior Staff,Olivera,Peron,1996-02-03,9999-01-01
d001,Marketing,51974,Senior Staff,Paris,Taubman,1996-02-04,9999-01-01
d001,Marketing,298292,Senior Staff,Shooichi,Monarch,1996-02-05,9999-01-01
d001,Marketing,224483,Senior Staff,Supot,Fetvedt,1996-02-08,9999-01-01
d001,Marketing,46547,Senior Staff,Gill,Heydon,1996-02-08,9999-01-01
d001,Marketing,492837,Senior Staff,Tadanori,Ashish,1996-02-09,9999-01-01
d001,Marketing,456745,Senior Staff,Yishai,Ishibashi,1996-02-10,9999-01-01
d001,Marketing,450519,Senior Staff,Xianlong,Chinin,1996-02-12,9999-01-01
d001,Marketing,220582,Senior Staff,Poornachandra,Zielinski,1996-02-13,9999-01-01
d001,Marketing,24712,Senior Staff,Zhiwei,Speer,1996-02-13,9999-01-01
d001,Marketing,436916,Senior Staff,Przemyslawa,Koblick,1996-02-14,9999-01-01
d001,Marketing,22618,Senior Staff,Bodh,Scallan,1996-02-14,9999-01-01
d001,Marketing,462511,Senior Staff,Takushi,Georg,1996-02-15,9999-01-01
d001,Marketing,12677,Senior Staff,Christoper,Yavatkar,1996-02-15,9999-01-01
d001,Marketing,87684,Senior Staff,Shrikanth,Terkki,1996-02-15,9999-01-01
d001,Marketing,89411,Senior Staff,Rayond,Ventosa,1996-02-15,9999-01-01
d001,Marketing,30090,Senior Staff,Hausi,Siprelle,1996-02-16,9999-01-01
d001,Marketing,48394,Senior Staff,Jianhua,Siegrist,1996-02-17,9999-01-01
d001,Marketing,247788,Senior Staff,Masali,Driscoll,1996-02-17,9999-01-01
d001,Marketing,48901,Senior Staff,Vasiliy,Lipner,1996-02-17,9999-01-01
d001,Marketing,23091,Senior Staff,Mads,Reghbati,1996-02-17,9999-01-01
d001,Marketing,96214,Senior Staff,Huan,Brickell,1996-02-18,9999-01-01
d001,Marketing,70042,Senior Staff,Jaana,Terekhov,1996-02-18,9999-01-01
d001,Marketing,73463,Senior Staff,Terresa,Walston,1996-02-18,9999-01-01
d001,Marketing,274132,Senior Staff,Sanjay,Pietracaprina,1996-02-19,9999-01-01
d001,Marketing,66176,Senior Staff,DAIDA,Glinert,1996-02-19,9999-01-01
d001,Marketing,35768,Senior Staff,Xudong,Christianini,1996-02-20,9999-01-01
d001,Marketing,412241,Senior Staff,Kamran,Schaap,1996-02-21,9999-01-01
d001,Marketing,14935,Senior Staff,Francoise,Kaltofen,1996-02-21,9999-01-01
d001,Marketing,236764,Senior Staff,Ibibia,Ulupinar,1996-02-23,9999-01-01
d001,Marketing,104715,Senior Staff,Shalesh,Imataki,1996-02-24,9999-01-01
d001,Marketing,405860,Senior Staff,Kamakshi,Dulay,1996-02-28,9999-01-01
d001,Marketing,100896,Senior Staff,Alair,Rabehasaina,1996-02-28,9999-01-01
d001,Marketing,423373,Senior Staff,Golgen,Schwartzburd,1996-02-28,9999-01-01
d001,Marketing,260585,Senior Staff,Zhiguo,Gopalakrishnan,1996-03-01,9999-01-01
d001,Marketing,16120,Senior Staff,Domenico,Harllee,1996-03-02,9999-01-01
d001,Marketing,216366,Senior Staff,Constantine,Selvestrel,1996-03-02,9999-01-01
d001,Marketing,447450,Senior Staff,Chinya,Gecsel,1996-03-02,9999-01-01
d001,Marketing,426282,Senior Staff,Gianluca,Savasere,1996-03-02,9999-01-01
d001,Marketing,497613,Senior Staff,IEEE,Lindenbaum,1996-03-03,9999-01-01
d001,Marketing,73107,Senior Staff,Lucian,Xiaoshan,1996-03-03,9999-01-01
d001,Marketing,418504,Senior Staff,Candida,Alvarado,1996-03-04,9999-01-01
d001,Marketing,438198,Senior Staff,Qingxiang,Gips,1996-03-04,9999-01-01
d001,Marketing,15171,Senior Staff,Brigham,Acton,1996-03-05,9999-01-01
d001,Marketing,53830,Senior Staff,Ferdinand,Mitsuhashi,1996-03-05,9999-01-01
d001,Marketing,470987,Senior Staff,Valeri,Fandrianto,1996-03-06,9999-01-01
d001,Marketing,45677,Senior Staff,Duro,Yeung,1996-03-06,9999-01-01
d001,Marketing,78720,Senior Staff,Heekeun,Mawatari,1996-03-06,9999-01-01
d001,Marketing,463849,Senior Staff,Ingemar,Thummel,1996-03-07,9999-01-01
d001,Marketing,58446,Senior Staff,Xiaoqiang,Reghbati,1996-03-07,9999-01-01
d001,Marketing,21800,Senior Staff,Zengping,Massonet,1996-03-08,9999-01-01
d001,Marketing,219520,Senior Staff,Aruna,Gruenwald,1996-03-08,9999-01-01
d001,Marketing,248089,Senior Staff,Shigenori,Polajnar,1996-03-09,9999-01-01
d001,Marketing,277627,Senior Staff,Collette,Kawashimo,1996-03-10,9999-01-01
d001,Marketing,43576,Senior Staff,Elvis,Wissmann,1996-03-10,9999-01-01
d001,Marketing,88738,Senior Staff,Abdulla,Heiserman,1996-03-10,9999-01-01
d001,Marketing,10449,Senior Staff,Aleksandar,Sudkamp,1996-03-12,9999-01-01
d001,Marketing,24746,Senior Staff,Tianruo,Tsukuda,1996-03-12,9999-01-01
d001,Marketing,68565,Senior Staff,Berni,Ranft,1996-03-12,9999-01-01
d001,Marketing,402378,Senior Staff,Panayotis,Ritzmann,1996-03-12,9999-01-01
d001,Marketing,261567,Senior Staff,Aksel,Pezzoli,1996-03-13,9999-01-01
d001,Marketing,485486,Senior Staff,Guenter,Neimat,1996-03-14,9999-01-01
d001,Marketing,442559,Senior Staff,Jaana,Angot,1996-03-15,9999-01-01
d001,Marketing,279605,Senior Staff,Uriel,VanScheik,1996-03-16,9999-01-01
d001,Marketing,14177,Senior Staff,Gino,Stille,1996-03-16,9999-01-01
d001,Marketing,90966,Senior Staff,Juyoung,Heystek,1996-03-16,9999-01-01
d001,Marketing,474465,Senior Staff,Abdulla,Jullig,1996-03-16,9999-01-01
d001,Marketing,55334,Senior Staff,Wanqing,Harnett,1996-03-16,9999-01-01
d001,Marketing,495416,Senior Staff,Jaideep,Chimia,1996-03-17,9999-01-01
d001,Marketing,58898,Senior Staff,Howell,Veeraraghavan,1996-03-17,9999-01-01
d001,Marketing,83653,Senior Staff,Martina,Shackel,1996-03-18,9999-01-01
d001,Marketing,60061,Senior Staff,Abdulla,Vrecion,1996-03-18,9999-01-01
d001,Marketing,294621,Senior Staff,Yechiam,Collavizza,1996-03-18,9999-01-01
d001,Marketing,65189,Senior Staff,Kenroku,Crooks,1996-03-19,9999-01-01
d001,Marketing,434686,Senior Staff,Fox,Peac,1996-03-19,9999-01-01
d001,Marketing,408929,Senior Staff,Gao,Gischer,1996-03-20,9999-01-01
d001,Marketing,408714,Senior Staff,DAIDA,Siepmann,1996-03-20,9999-01-01
d001,Marketing,460951,Senior Staff,Diederik,Worfolk,1996-03-20,9999-01-01
d001,Marketing,45410,Senior Staff,Ishfaq,Mitchem,1996-03-20,9999-01-01
d001,Marketing,415372,Senior Staff,Arlette,Yemenis,1996-03-21,9999-01-01
d001,Marketing,244986,Senior Staff,Kiyotoshi,Khamsi,1996-03-22,9999-01-01
d001,Marketing,452629,Senior Staff,Holgard,Rouquie,1996-03-22,9999-01-01
d001,Marketing,240364,Senior Staff,Tonny,Milicia,1996-03-23,9999-01-01
d001,Marketing,290329,Senior Staff,Branimir,Luks,1996-03-23,9999-01-01
d001,Marketing,83596,Senior Staff,Sajjan,Gils,1996-03-24,9999-01-01
d001,Marketing,222756,Senior Staff,Leif,Perin,1996-03-24,9999-01-01
d001,Marketing,15793,Senior Staff,Yannik,Delgrossi,1996-03-24,9999-01-01
d001,Marketing,483089,Senior Staff,Sarita,Motley,1996-03-25,9999-01-01
d001,Marketing,454964,Senior Staff,Akeno,Hofmeyr,1996-03-25,9999-01-01
d001,Marketing,203796,Senior Staff,Domenico,Pews,1996-03-25,9999-01-01
d001,Marketing,296894,Senior Staff,Qingxiang,Binding,1996-03-25,9999-01-01
d001,Marketing,474123,Senior Staff,Xiong,Soloway,1996-03-26,9999-01-01
d001,Marketing,299674,Senior Staff,Emran,Cronin,1996-03-27,9999-01-01
d001,Marketing,82272,Senior Staff,Taisook,Heydon,1996-03-27,9999-01-01
d001,Marketing,248739,Senior Staff,Krisda,Swan,1996-03-28,9999-01-01
d001,Marketing,259851,Senior Staff,Goetz,Gill,1996-03-29,9999-01-01
d001,Marketing,470229,Senior Staff,Yoshinari,Gien,1996-03-29,9999-01-01
d001,Marketing,58449,Senior Staff,Geoffry,Kadhim,1996-03-30,9999-01-01
d001,Marketing,408359,Senior Staff,Jeanna,Szmurlo,1996-03-30,9999-01-01
d001,Marketing,12374,Senior Staff,Ult,Berstel,1996-03-31,9999-01-01
d001,Marketing,491686,Senior Staff,Chuanti,Tempesti,1996-04-01,9999-01-01
d001,Marketing,270857,Senior Staff,Morris,Jansch,1996-04-01,9999-01-01
d001,Marketing,29681,Senior Staff,Xinyu,Georgatos,1996-04-01,9999-01-01
d001,Marketing,482685,Senior Staff,Eishiro,Cooley,1996-04-02,9999-01-01
d001,Marketing,497004,Senior Staff,Taisook,Conte,1996-04-02,9999-01-01
d001,Marketing,53176,Senior Staff,Changho,Zockler,1996-04-02,9999-01-01
d001,Marketing,296387,Senior Staff,Yuguang,Riexinger,1996-04-03,9999-01-01
d001,Marketing,245709,Senior Staff,Neelam,Furedi,1996-04-05,9999-01-01
d001,Marketing,232579,Senior Staff,Margo,Delgrossi,1996-04-06,9999-01-01
d001,Marketing,454545,Senior Staff,Mohan,Kopetz,1996-04-06,9999-01-01
d001,Marketing,270166,Senior Staff,Gift,Crooks,1996-04-06,9999-01-01
d001,Marketing,14727,Senior Staff,Maik,Rathonyi,1996-04-07,9999-01-01
d001,Marketing,231580,Senior Staff,Christophe,Baca,1996-04-09,9999-01-01
d001,Marketing,68991,Senior Staff,Paraskevi,Decleir,1996-04-10,9999-01-01
d001,Marketing,472242,Senior Staff,Herb,Rande,1996-04-10,9999-01-01
d001,Marketing,441422,Senior Staff,George,Laurillard,1996-04-10,9999-01-01
d001,Marketing,490189,Senior Staff,Elgin,Salinas,1996-04-11,9999-01-01
d001,Marketing,30799,Senior Staff,Masali,Cusworth,1996-04-11,9999-01-01
d001,Marketing,276135,Senior Staff,LiMin,Maquelin,1996-04-11,9999-01-01
d001,Marketing,243884,Senior Staff,Renee,Kropp,1996-04-12,9999-01-01
d001,Marketing,483863,Senior Staff,Eirik,Marwedel,1996-04-13,9999-01-01
d001,Marketing,205267,Senior Staff,Aiichiro,Wossner,1996-04-13,9999-01-01
d001,Marketing,484130,Senior Staff,Janche,Heinisuo,1996-04-14,9999-01-01
d001,Marketing,442420,Senior Staff,Dinkar,Mundy,1996-04-14,9999-01-01
d001,Marketing,455490,Senior Staff,Sanjiv,Wielonsky,1996-04-16,9999-01-01
d001,Marketing,235079,Senior Staff,Eckart,Cyre,1996-04-16,9999-01-01
d001,Marketing,61188,Senior Staff,Lubomir,Kavraki,1996-04-17,9999-01-01
d001,Marketing,420865,Senior Staff,Genta,Engelmann,1996-04-18,9999-01-01
d001,Marketing,462389,Senior Staff,Yuuichi,Fadgyas,1996-04-19,9999-01-01
d001,Marketing,223408,Senior Staff,Paddy,Bardell,1996-04-19,9999-01-01
d001,Marketing,39971,Senior Staff,Odoardo,Antonisse,1996-04-20,9999-01-01
d001,Marketing,71030,Senior Staff,Badri,Yurov,1996-04-20,9999-01-01
d001,Marketing,257901,Senior Staff,Suvo,Lorin,1996-04-20,9999-01-01
d001,Marketing,495153,Senior Staff,Sadok,Beidas,1996-04-20,9999-01-01
d001,Marketing,43134,Senior Staff,Miyeon,Jording,1996-04-21,9999-01-01
d001,Marketing,241326,Senior Staff,Rayond,Compeau,1996-04-22,9999-01-01
d001,Marketing,41084,Senior Staff,Hidekazu,Turnbull,1996-04-22,9999-01-01
d001,Marketing,268083,Senior Staff,Mingsen,Lorch,1996-04-22,9999-01-01
d001,Marketing,463170,Senior Staff,Hongzue,Keirsey,1996-04-22,9999-01-01
d001,Marketing,15898,Senior Staff,Zengping,Bail,1996-04-25,9999-01-01
d001,Marketing,445463,Senior Staff,Gopalakrishnan,Perna,1996-04-25,9999-01-01
d001,Marketing,101848,Senior Staff,Jouko,Kolinko,1996-04-25,9999-01-01
d001,Marketing,105029,Senior Staff,Dekang,Glowinski,1996-04-25,9999-01-01
d001,Marketing,255915,Senior Staff,Jiafu,Ishibashi,1996-04-26,9999-01-01
d001,Marketing,56875,Senior Staff,Nikolaus,Kropatsch,1996-04-26,9999-01-01
d001,Marketing,40361,Senior Staff,Howell,Rajcani,1996-04-26,9999-01-01
d001,Marketing,415678,Senior Staff,Uli,Ashish,1996-04-26,9999-01-01
d001,Marketing,94872,Senior Staff,Guoxiang,Rathonyi,1996-04-27,9999-01-01
d001,Marketing,39803,Senior Staff,Subir,Ranst,1996-04-27,9999-01-01
d001,Marketing,79529,Senior Staff,Martijn,Kohling,1996-04-28,9999-01-01
d001,Marketing,258345,Senior Staff,Masadi,Montresor,1996-04-28,9999-01-01
d001,Marketing,204506,Senior Staff,Sanjay,Beznosov,1996-04-29,9999-01-01
d001,Marketing,420436,Senior Staff,Takushi,Luiz,1996-04-29,9999-01-01
d001,Marketing,463175,Senior Staff,Zsolt,Schwartzburd,1996-04-30,9999-01-01
d001,Marketing,217451,Senior Staff,Sanjoy,Giarratana,1996-04-30,9999-01-01
d001,Marketing,402197,Senior Staff,Tommaso,Chappelet,1996-05-02,9999-01-01
d001,Marketing,273439,Senior Staff,Temple,Vitiello,1996-05-02,9999-01-01
d001,Marketing,456455,Senior Staff,Arne,Baar,1996-05-03,9999-01-01
d001,Marketing,218934,Senior Staff,Angel,Gladwell,1996-05-03,9999-01-01
d001,Marketing,293577,Senior Staff,Sajjan,Terkki,1996-05-03,9999-01-01
d001,Marketing,254672,Senior Staff,Ugo,Quaggetto,1996-05-03,9999-01-01
d001,Marketing,491529,Senior Staff,Zongyan,Leppanen,1996-05-04,9999-01-01
d001,Marketing,287050,Senior Staff,Supot,Carrere,1996-05-04,9999-01-01
d001,Marketing,409737,Senior Staff,Mizuhito,Cardazo,1996-05-05,9999-01-01
d001,Marketing,34679,Senior Staff,Mayuri,Soicher,1996-05-05,9999-01-01
d001,Marketing,91627,Senior Staff,Lech,Kusalik,1996-05-06,9999-01-01
d001,Marketing,39109,Senior Staff,Mohd,Melski,1996-05-06,9999-01-01
d001,Marketing,287576,Senior Staff,Murthy,Glowinski,1996-05-08,9999-01-01
d001,Marketing,415035,Senior Staff,Josyula,Perko,1996-05-09,9999-01-01
d001,Marketing,481301,Senior Staff,Uma,Schneeberger,1996-05-09,9999-01-01
d001,Marketing,17394,Senior Staff,Danae,Marzano,1996-05-09,9999-01-01
d001,Marketing,403453,Senior Staff,Wanqing,Matheson,1996-05-09,9999-01-01
d001,Marketing,80241,Senior Staff,Mototsugu,Bage,1996-05-11,9999-01-01
d001,Marketing,497367,Senior Staff,Ohad,Beznosov,1996-05-11,9999-01-01
d001,Marketing,257104,Senior Staff,Kwun,Kieras,1996-05-11,9999-01-01
d001,Marketing,26849,Senior Staff,Zhensheng,Murillo,1996-05-11,9999-01-01
d001,Marketing,236065,Senior Staff,Yishay,Khamsi,1996-05-12,9999-01-01
d001,Marketing,31806,Senior Staff,Hilary,Bhattacharjee,1996-05-13,9999-01-01
d001,Marketing,65324,Senior Staff,Hiroyasu,Serov,1996-05-15,9999-01-01
d001,Marketing,292630,Senior Staff,Niteen,Hebert,1996-05-16,9999-01-01
d001,Marketing,464504,Senior Staff,Weiwu,Shrader,1996-05-16,9999-01-01
d001,Marketing,210319,Senior Staff,Mechthild,Roohalamini,1996-05-18,9999-01-01
d001,Marketing,240713,Senior Staff,Gian,Setiz,1996-05-19,9999-01-01
d001,Marketing,215479,Senior Staff,Akhilish,Menhoudj,1996-05-19,9999-01-01
d001,Marketing,228055,Senior Staff,Giap,Hanabata,1996-05-19,9999-01-01
d001,Marketing,45854,Senior Staff,Zsolt,Kriebel,1996-05-19,9999-01-01
d001,Marketing,424054,Senior Staff,Halsur,Camarinopoulos,1996-05-21,9999-01-01
d001,Marketing,422968,Senior Staff,Gunilla,Emmerich,1996-05-22,9999-01-01
d001,Marketing,215965,Senior Staff,Alois,Dehkordi,1996-05-22,9999-01-01
d001,Marketing,464565,Senior Staff,Margareta,Bellmore,1996-05-23,9999-01-01
d001,Marketing,261333,Senior Staff,Theron,Bahr,1996-05-23,9999-01-01
d001,Marketing,250792,Senior Staff,Arunachalam,Schauser,1996-05-24,9999-01-01
d001,Marketing,41664,Senior Staff,Leaf,Khamsi,1996-05-24,9999-01-01
d001,Marketing,425592,Senior Staff,Sverrir,Fadgyas,1996-05-24,9999-01-01
d001,Marketing,416381,Senior Staff,Shigehito,Irland,1996-05-26,9999-01-01
d001,Marketing,495787,Senior Staff,Kazuyasu,Erdi,1996-05-26,9999-01-01
d001,Marketing,445758,Senior Staff,Margareta,Schwabacher,1996-05-26,9999-01-01
d001,Marketing,414517,Senior Staff,Weiru,Markovitch,1996-05-26,9999-01-01
d001,Marketing,420732,Senior Staff,Willard,Morrin,1996-05-27,9999-01-01
d001,Marketing,213487,Senior Staff,Harjit,Vanwelkenhuysen,1996-05-27,9999-01-01
d001,Marketing,90777,Senior Staff,Bodo,Boyle,1996-05-27,9999-01-01
d001,Marketing,454838,Senior Staff,Dines,Veevers,1996-05-27,9999-01-01
d001,Marketing,498311,Senior Staff,Rajmohan,Zeidenstein,1996-05-27,9999-01-01
d001,Marketing,477974,Senior Staff,Aram,Ariola,1996-05-28,9999-01-01
d001,Marketing,436507,Senior Staff,Weijing,Pokrovskii,1996-05-28,9999-01-01
d001,Marketing,268241,Senior Staff,Greger,Luft,1996-05-30,9999-01-01
d001,Marketing,228540,Senior Staff,Parke,Brookner,1996-05-31,9999-01-01
d001,Marketing,215318,Senior Staff,Moie,Quadeer,1996-05-31,9999-01-01
d001,Marketing,63618,Senior Staff,Chikara,Bernick,1996-06-01,9999-01-01
d001,Marketing,27035,Senior Staff,Pascal,Dulay,1996-06-01,9999-01-01
d001,Marketing,275322,Senior Staff,Mohd,Ozery,1996-06-01,9999-01-01
d001,Marketing,466971,Senior Staff,Zsolt,Alencar,1996-06-01,9999-01-01
d001,Marketing,408336,Senior Staff,Aamod,Schaad,1996-06-03,9999-01-01
d001,Marketing,458679,Senior Staff,Xuejun,Douceur,1996-06-04,9999-01-01
d001,Marketing,212309,Senior Staff,Ayakannu,Steinauer,1996-06-05,9999-01-01
d001,Marketing,430134,Senior Staff,Tsutomu,Casley,1996-06-05,9999-01-01
d001,Marketing,401859,Senior Staff,Heekeun,Georgatos,1996-06-06,9999-01-01
d001,Marketing,23311,Senior Staff,Subbu,Georg,1996-06-06,9999-01-01
d001,Marketing,283869,Senior Staff,Shem,Papadias,1996-06-07,9999-01-01
d001,Marketing,496275,Senior Staff,Rajmohan,Valtorta,1996-06-07,9999-01-01
d001,Marketing,226514,Senior Staff,Kwok,Kakkad,1996-06-07,9999-01-01
d001,Marketing,89144,Senior Staff,Younwoo,Oppitz,1996-06-07,9999-01-01
d001,Marketing,232658,Senior Staff,Rildo,Terlouw,1996-06-08,9999-01-01
d001,Marketing,105831,Senior Staff,Tristan,Hiraishi,1996-06-09,9999-01-01
d001,Marketing,14748,Senior Staff,Marek,Shihab,1996-06-09,9999-01-01
d001,Marketing,290590,Senior Staff,Mang,Eickenmeyer,1996-06-10,9999-01-01
d001,Marketing,56200,Senior Staff,Marsja,Demian,1996-06-10,9999-01-01
d001,Marketing,90824,Senior Staff,Sergi,Velardi,1996-06-11,9999-01-01
d001,Marketing,49424,Senior Staff,Shaz,Peres,1996-06-11,9999-01-01
d001,Marketing,33935,Senior Staff,Jaewoo,Morris,1996-06-12,9999-01-01
d001,Marketing,499798,Senior Staff,Gopalakrishnan,Maierhofer,1996-06-12,9999-01-01
d001,Marketing,201091,Senior Staff,Susanna,Cangellaris,1996-06-14,9999-01-01
d001,Marketing,493240,Senior Staff,Lijie,Camarinopoulos,1996-06-15,9999-01-01
d001,Marketing,214603,Senior Staff,Kwangyoen,Lores,1996-06-15,9999-01-01
d001,Marketing,429093,Senior Staff,Jianhui,Hennings,1996-06-15,9999-01-01
d001,Marketing,101163,Senior Staff,Huiqun,Schmezko,1996-06-16,9999-01-01
d001,Marketing,89517,Senior Staff,Reinhold,Hatcliff,1996-06-16,9999-01-01
d001,Marketing,242269,Senior Staff,JiYoung,Picel,1996-06-17,9999-01-01
d001,Marketing,472910,Senior Staff,Ewing,Munos,1996-06-18,9999-01-01
d001,Marketing,430573,Senior Staff,Youpyo,Oaver,1996-06-19,9999-01-01
d001,Marketing,37885,Senior Staff,Falguni,Comte,1996-06-20,9999-01-01
d001,Marketing,472137,Senior Staff,Urs,Gaughan,1996-06-21,9999-01-01
d001,Marketing,78248,Senior Staff,Aiichiro,Businaro,1996-06-21,9999-01-01
d001,Marketing,488837,Senior Staff,Nahla,Riexinger,1996-06-22,9999-01-01
d001,Marketing,237908,Senior Staff,Mack,Siegrist,1996-06-22,9999-01-01
d001,Marketing,297431,Senior Staff,Cathie,Ratnakar,1996-06-23,9999-01-01
d001,Marketing,489183,Senior Staff,Jahangir,Georgakopoulos,1996-06-23,9999-01-01
d001,Marketing,105108,Senior Staff,Jolita,Deverell,1996-06-24,9999-01-01
d001,Marketing,40652,Senior Staff,Goh,Plessier,1996-06-24,9999-01-01
d001,Marketing,478098,Senior Staff,Danny,Keirsey,1996-06-26,9999-01-01
d001,Marketing,90457,Senior Staff,Sergi,Binkley,1996-06-28,9999-01-01
d001,Marketing,69555,Senior Staff,Golgen,Sabnani,1996-06-28,9999-01-01
d001,Marketing,65665,Senior Staff,Genta,Panwar,1996-06-28,9999-01-01
d001,Marketing,439208,Senior Staff,Duri,Panwar,1996-06-29,9999-01-01
d001,Marketing,231424,Senior Staff,Dayanand,Fortenbacher,1996-06-29,9999-01-01
d001,Marketing,85522,Senior Staff,Atilio,Reinhard,1996-06-30,9999-01-01
d001,Marketing,52071,Senior Staff,Xianlong,Milicic,1996-06-30,9999-01-01
d001,Marketing,82900,Senior Staff,Beshir,Sullins,1996-07-01,9999-01-01
d001,Marketing,263243,Senior Staff,Amstein,Giveon,1996-07-02,9999-01-01
d001,Marketing,448784,Senior Staff,Feiyu,Antonisse,1996-07-03,9999-01-01
d001,Marketing,426554,Senior Staff,Charmane,Veevers,1996-07-03,9999-01-01
d001,Marketing,483422,Senior Staff,Martins,Coullard,1996-07-04,9999-01-01
d001,Marketing,241880,Senior Staff,Moty,Erev,1996-07-04,9999-01-01
d001,Marketing,451960,Senior Staff,Felicidad,Babu,1996-07-06,9999-01-01
d001,Marketing,275557,Senior Staff,Angus,Tyugu,1996-07-09,9999-01-01
d001,Marketing,248716,Senior Staff,Leah,Hennings,1996-07-09,9999-01-01
d001,Marketing,403088,Senior Staff,Margareta,Crelier,1996-07-09,9999-01-01
d001,Marketing,281118,Senior Staff,Munir,Leaver,1996-07-10,9999-01-01
d001,Marketing,101541,Senior Staff,Basem,Gomatam,1996-07-10,9999-01-01
d001,Marketing,200761,Senior Staff,Yahiko,Ohori,1996-07-10,9999-01-01
d001,Marketing,288084,Senior Staff,Sukumar,Pramanik,1996-07-10,9999-01-01
d001,Marketing,299504,Senior Staff,Shim,Jiafu,1996-07-10,9999-01-01
d001,Marketing,264855,Senior Staff,Slavian,Peres,1996-07-11,9999-01-01
d001,Marketing,265637,Senior Staff,Mari,McFarlan,1996-07-11,9999-01-01
d001,Marketing,478433,Senior Staff,Toshimi,Condotta,1996-07-11,9999-01-01
d001,Marketing,273652,Senior Staff,Susanta,Fujisaki,1996-07-14,9999-01-01
d001,Marketing,95874,Senior Staff,Sarita,Hennings,1996-07-14,9999-01-01
d001,Marketing,445175,Senior Staff,Sachio,Raney,1996-07-14,9999-01-01
d001,Marketing,77263,Senior Staff,Arto,Keustermans,1996-07-15,9999-01-01
d001,Marketing,267092,Senior Staff,Constantino,Chleq,1996-07-16,9999-01-01
d001,Marketing,260831,Senior Staff,Sanjoy,Llado,1996-07-17,9999-01-01
